bg_pair,o_bg,d_bg,lat_dest,lon_dest,BLOCKGROUP,URBAN_VILLAGE_NAME,URBAN_VILLAGE_TYPE,NEIGHBORHOOD_DISTRICT_NAME,NEIGHBORHOODS_INCLUDED,CRA_NAME,PCT_IN_VILLAGE,AREA,lon_origin,lat_origin
530330110013-530330070003,530330110013,530330070003,47.62641,-122.35338999999999,530330110013,MLK at Holly St,Residential Urban Village,Greater Duwamish,"South Beacon Hill, NewHolly, Holly Park",South Beacon Hill/NewHolly,0.529411765,5147884.758,-122.28478999999999,47.53437
530330110013-530330081002,530330110013,530330081002,47.60683,-122.3343,530330110013,MLK at Holly St,Residential Urban Village,Greater Duwamish,"South Beacon Hill, NewHolly, Holly Park",South Beacon Hill/NewHolly,0.529411765,5147884.758,-122.28478999999999,47.53437
530330110013-530330081003,530330110013,530330081003,47.60889,-122.34101000000001,530330110013,MLK at Holly St,Residential Urban Village,Greater Duwamish,"South Beacon Hill, NewHolly, Holly Park",South Beacon Hill/NewHolly,0.529411765,5147884.758,-122.28478999999999,47.53437
530330110013-530330091001,530330110013,530330091001,47.59875,-122.32033999999999,530330110013,MLK at Holly St,Residential Urban Village,Greater Duwamish,"South Beacon Hill, NewHolly, Holly Park",South Beacon Hill/NewHolly,0.529411765,5147884.758,-122.28478999999999,47.53437
530330110013-530330091002,530330110013,530330091002,47.59751,-122.32571999999999,530330110013,MLK at Holly St,Residential Urban Village,Greater Duwamish,"South Beacon Hill, NewHolly, Holly Park",South Beacon Hill/NewHolly,0.529411765,5147884.758,-122.28478999999999,47.53437
530330110013-530330093003,530330110013,530330093003,47.569559999999996,-122.32926,530330110013,MLK at Holly St,Residential Urban Village,Greater Duwamish,"South Beacon Hill, NewHolly, Holly Park",South Beacon Hill/NewHolly,0.529411765,5147884.758,-122.28478999999999,47.53437
530330110013-530330102002,530330110013,530330102002,47.55225,-122.25685,530330110013,MLK at Holly St,Residential Urban Village,Greater Duwamish,"South Beacon Hill, NewHolly, Holly Park",South Beacon Hill/NewHolly,0.529411765,5147884.758,-122.28478999999999,47.53437
530330110013-530330103005,530330110013,530330103005,47.55683,-122.28339,530330110013,MLK at Holly St,Residential Urban Village,Greater Duwamish,"South Beacon Hill, NewHolly, Holly Park",South Beacon Hill/NewHolly,0.529411765,5147884.758,-122.28478999999999,47.53437
530330110013-530330110013,530330110013,530330110013,47.53437,-122.28478999999999,530330110013,MLK at Holly St,Residential Urban Village,Greater Duwamish,"South Beacon Hill, NewHolly, Holly Park",South Beacon Hill/NewHolly,0.529411765,5147884.758,-122.28478999999999,47.53437
530330110013-530330110021,530330110013,530330110021,47.53881,-122.29992,530330110013,MLK at Holly St,Residential Urban Village,Greater Duwamish,"South Beacon Hill, NewHolly, Holly Park",South Beacon Hill/NewHolly,0.529411765,5147884.758,-122.28478999999999,47.53437
530330110013-530330110022,530330110013,530330110022,47.542159999999996,-122.29511000000001,530330110013,MLK at Holly St,Residential Urban Village,Greater Duwamish,"South Beacon Hill, NewHolly, Holly Park",South Beacon Hill/NewHolly,0.529411765,5147884.758,-122.28478999999999,47.53437
530330110013-530330111014,530330110013,530330111014,47.54368,-122.28021000000001,530330110013,MLK at Holly St,Residential Urban Village,Greater Duwamish,"South Beacon Hill, NewHolly, Holly Park",South Beacon Hill/NewHolly,0.529411765,5147884.758,-122.28478999999999,47.53437
530330110013-530330111022,530330110013,530330111022,47.54367,-122.27044,530330110013,MLK at Holly St,Residential Urban Village,Greater Duwamish,"South Beacon Hill, NewHolly, Holly Park",South Beacon Hill/NewHolly,0.529411765,5147884.758,-122.28478999999999,47.53437
530330110013-530330118004,530330110013,530330118004,47.52205,-122.27188999999998,530330110013,MLK at Holly St,Residential Urban Village,Greater Duwamish,"South Beacon Hill, NewHolly, Holly Park",South Beacon Hill/NewHolly,0.529411765,5147884.758,-122.28478999999999,47.53437
530330110021-530330103004,530330110021,530330103004,47.55695,-122.28861,530330110021,Outside Villages,Outside Villages,Greater Duwamish,"South Beacon Hill, NewHolly, Holly Park",South Beacon Hill/NewHolly,0.7857142859999999,10770453.29,-122.29992,47.53881
530330110021-530330104024,530330110021,530330104024,47.55701,-122.31493,530330110021,Outside Villages,Outside Villages,Greater Duwamish,"South Beacon Hill, NewHolly, Holly Park",South Beacon Hill/NewHolly,0.7857142859999999,10770453.29,-122.29992,47.53881
530330110021-530330110011,530330110021,530330110011,47.54107,-122.28898000000001,530330110021,Outside Villages,Outside Villages,Greater Duwamish,"South Beacon Hill, NewHolly, Holly Park",South Beacon Hill/NewHolly,0.7857142859999999,10770453.29,-122.29992,47.53881
530330110021-530330110013,530330110021,530330110013,47.53437,-122.28478999999999,530330110021,Outside Villages,Outside Villages,Greater Duwamish,"South Beacon Hill, NewHolly, Holly Park",South Beacon Hill/NewHolly,0.7857142859999999,10770453.29,-122.29992,47.53881
530330110022-530330019001,530330110022,530330019001,47.699490000000004,-122.32803999999999,530330110022,MLK at Holly St,Residential Urban Village,Greater Duwamish,"South Beacon Hill, NewHolly, Holly Park",South Beacon Hill/NewHolly,0.634146341,4186572.055,-122.29511000000001,47.542159999999996
530330110022-530330070003,530330110022,530330070003,47.62641,-122.35338999999999,530330110022,MLK at Holly St,Residential Urban Village,Greater Duwamish,"South Beacon Hill, NewHolly, Holly Park",South Beacon Hill/NewHolly,0.634146341,4186572.055,-122.29511000000001,47.542159999999996
530330110022-530330072001,530330110022,530330072001,47.61995,-122.34262,530330110022,MLK at Holly St,Residential Urban Village,Greater Duwamish,"South Beacon Hill, NewHolly, Holly Park",South Beacon Hill/NewHolly,0.634146341,4186572.055,-122.29511000000001,47.542159999999996
530330110022-530330073003,530330110022,530330073003,47.61988,-122.33636000000001,530330110022,MLK at Holly St,Residential Urban Village,Greater Duwamish,"South Beacon Hill, NewHolly, Holly Park",South Beacon Hill/NewHolly,0.634146341,4186572.055,-122.29511000000001,47.542159999999996
530330110022-530330082001,530330110022,530330082001,47.61079,-122.33311,530330110022,MLK at Holly St,Residential Urban Village,Greater Duwamish,"South Beacon Hill, NewHolly, Holly Park",South Beacon Hill/NewHolly,0.634146341,4186572.055,-122.29511000000001,47.542159999999996
530330110022-530330085003,530330110022,530330085003,47.60326,-122.3255,530330110022,MLK at Holly St,Residential Urban Village,Greater Duwamish,"South Beacon Hill, NewHolly, Holly Park",South Beacon Hill/NewHolly,0.634146341,4186572.055,-122.29511000000001,47.542159999999996
530330110022-530330089003,530330110022,530330089003,47.59984,-122.2974,530330110022,MLK at Holly St,Residential Urban Village,Greater Duwamish,"South Beacon Hill, NewHolly, Holly Park",South Beacon Hill/NewHolly,0.634146341,4186572.055,-122.29511000000001,47.542159999999996
530330110022-530330092001,530330110022,530330092001,47.60035,-122.32593999999999,530330110022,MLK at Holly St,Residential Urban Village,Greater Duwamish,"South Beacon Hill, NewHolly, Holly Park",South Beacon Hill/NewHolly,0.634146341,4186572.055,-122.29511000000001,47.542159999999996
530330110022-530330093003,530330110022,530330093003,47.569559999999996,-122.32926,530330110022,MLK at Holly St,Residential Urban Village,Greater Duwamish,"South Beacon Hill, NewHolly, Holly Park",South Beacon Hill/NewHolly,0.634146341,4186572.055,-122.29511000000001,47.542159999999996
530330110022-530330098005,530330110022,530330098005,47.57246,-122.38682,530330110022,MLK at Holly St,Residential Urban Village,Greater Duwamish,"South Beacon Hill, NewHolly, Holly Park",South Beacon Hill/NewHolly,0.634146341,4186572.055,-122.29511000000001,47.542159999999996
530330110022-530330100012,530330110022,530330100012,47.565940000000005,-122.3113,530330110022,MLK at Holly St,Residential Urban Village,Greater Duwamish,"South Beacon Hill, NewHolly, Holly Park",South Beacon Hill/NewHolly,0.634146341,4186572.055,-122.29511000000001,47.542159999999996
530330110022-530330103002,530330110022,530330103002,47.54991,-122.27831,530330110022,MLK at Holly St,Residential Urban Village,Greater Duwamish,"South Beacon Hill, NewHolly, Holly Park",South Beacon Hill/NewHolly,0.634146341,4186572.055,-122.29511000000001,47.542159999999996
530330110022-530330103004,530330110022,530330103004,47.55695,-122.28861,530330110022,MLK at Holly St,Residential Urban Village,Greater Duwamish,"South Beacon Hill, NewHolly, Holly Park",South Beacon Hill/NewHolly,0.634146341,4186572.055,-122.29511000000001,47.542159999999996
530330110022-530330104022,530330110022,530330104022,47.557829999999996,-122.3087,530330110022,MLK at Holly St,Residential Urban Village,Greater Duwamish,"South Beacon Hill, NewHolly, Holly Park",South Beacon Hill/NewHolly,0.634146341,4186572.055,-122.29511000000001,47.542159999999996
530330110022-530330110011,530330110022,530330110011,47.54107,-122.28898000000001,530330110022,MLK at Holly St,Residential Urban Village,Greater Duwamish,"South Beacon Hill, NewHolly, Holly Park",South Beacon Hill/NewHolly,0.634146341,4186572.055,-122.29511000000001,47.542159999999996
530330110022-530330110012,530330110022,530330110012,47.54211,-122.28591999999999,530330110022,MLK at Holly St,Residential Urban Village,Greater Duwamish,"South Beacon Hill, NewHolly, Holly Park",South Beacon Hill/NewHolly,0.634146341,4186572.055,-122.29511000000001,47.542159999999996
530330110022-530330110013,530330110022,530330110013,47.53437,-122.28478999999999,530330110022,MLK at Holly St,Residential Urban Village,Greater Duwamish,"South Beacon Hill, NewHolly, Holly Park",South Beacon Hill/NewHolly,0.634146341,4186572.055,-122.29511000000001,47.542159999999996
530330110022-530330110022,530330110022,530330110022,47.542159999999996,-122.29511000000001,530330110022,MLK at Holly St,Residential Urban Village,Greater Duwamish,"South Beacon Hill, NewHolly, Holly Park",South Beacon Hill/NewHolly,0.634146341,4186572.055,-122.29511000000001,47.542159999999996
530330110022-530330111013,530330110022,530330111013,47.53391,-122.27561999999999,530330110022,MLK at Holly St,Residential Urban Village,Greater Duwamish,"South Beacon Hill, NewHolly, Holly Park",South Beacon Hill/NewHolly,0.634146341,4186572.055,-122.29511000000001,47.542159999999996
530330111011-530330111011,530330111011,530330111011,47.54079,-122.2732,530330111011,Outside Villages,Outside Villages,Southeast,"Columbia City, Brighton, Mt. Baker, Lakewood, Genesee, Hillman City",Columbia City,1.0,1764457.315,-122.2732,47.54079
530330111012-530330081002,530330111012,530330081002,47.60683,-122.3343,530330111012,Outside Villages,Outside Villages,Southeast,"Columbia City, Brighton, Mt. Baker, Lakewood, Genesee, Hillman City",Columbia City,0.7222222220000001,4234917.083000001,-122.2776,47.53852
530330111012-530330110011,530330111012,530330110011,47.54107,-122.28898000000001,530330111012,Outside Villages,Outside Villages,Southeast,"Columbia City, Brighton, Mt. Baker, Lakewood, Genesee, Hillman City",Columbia City,0.7222222220000001,4234917.083000001,-122.2776,47.53852
530330111012-530330110012,530330111012,530330110012,47.54211,-122.28591999999999,530330111012,Outside Villages,Outside Villages,Southeast,"Columbia City, Brighton, Mt. Baker, Lakewood, Genesee, Hillman City",Columbia City,0.7222222220000001,4234917.083000001,-122.2776,47.53852
530330111013-530330101002,530330111013,530330101002,47.562259999999995,-122.27869,530330111013,Outside Villages,Outside Villages,Southeast,"Columbia City, Brighton, Mt. Baker, Lakewood, Genesee, Hillman City",Columbia City,0.9,2559700.8430000003,-122.27561999999999,47.53391
530330111013-530330103004,530330111013,530330103004,47.55695,-122.28861,530330111013,Outside Villages,Outside Villages,Southeast,"Columbia City, Brighton, Mt. Baker, Lakewood, Genesee, Hillman City",Columbia City,0.9,2559700.8430000003,-122.27561999999999,47.53391
530330111013-530330110011,530330111013,530330110011,47.54107,-122.28898000000001,530330111013,Outside Villages,Outside Villages,Southeast,"Columbia City, Brighton, Mt. Baker, Lakewood, Genesee, Hillman City",Columbia City,0.9,2559700.8430000003,-122.27561999999999,47.53391
530330111013-530330110022,530330111013,530330110022,47.542159999999996,-122.29511000000001,530330111013,Outside Villages,Outside Villages,Southeast,"Columbia City, Brighton, Mt. Baker, Lakewood, Genesee, Hillman City",Columbia City,0.9,2559700.8430000003,-122.27561999999999,47.53391
530330111013-530330118006,530330111013,530330118006,47.52565,-122.26783,530330111013,Outside Villages,Outside Villages,Southeast,"Columbia City, Brighton, Mt. Baker, Lakewood, Genesee, Hillman City",Columbia City,0.9,2559700.8430000003,-122.27561999999999,47.53391
530330111014-530330072001,530330111014,530330072001,47.61995,-122.34262,530330111014,Outside Villages,Outside Villages,Southeast,"Columbia City, Brighton, Mt. Baker, Lakewood, Genesee, Hillman City",Columbia City,0.64,3823113.079,-122.28021000000001,47.54368
530330111014-530330095004,530330111014,530330095004,47.57734,-122.29451,530330111014,Outside Villages,Outside Villages,Southeast,"Columbia City, Brighton, Mt. Baker, Lakewood, Genesee, Hillman City",Columbia City,0.64,3823113.079,-122.28021000000001,47.54368
530330111014-530330103003,530330111014,530330103003,47.549479999999996,-122.28379,530330111014,Outside Villages,Outside Villages,Southeast,"Columbia City, Brighton, Mt. Baker, Lakewood, Genesee, Hillman City",Columbia City,0.64,3823113.079,-122.28021000000001,47.54368
530330111014-530330105001,530330111014,530330105001,47.560179999999995,-122.37885,530330111014,Outside Villages,Outside Villages,Southeast,"Columbia City, Brighton, Mt. Baker, Lakewood, Genesee, Hillman City",Columbia City,0.64,3823113.079,-122.28021000000001,47.54368
530330111014-530330110012,530330111014,530330110012,47.54211,-122.28591999999999,530330111014,Outside Villages,Outside Villages,Southeast,"Columbia City, Brighton, Mt. Baker, Lakewood, Genesee, Hillman City",Columbia City,0.64,3823113.079,-122.28021000000001,47.54368
530330111014-530330110013,530330111014,530330110013,47.53437,-122.28478999999999,530330111014,Outside Villages,Outside Villages,Southeast,"Columbia City, Brighton, Mt. Baker, Lakewood, Genesee, Hillman City",Columbia City,0.64,3823113.079,-122.28021000000001,47.54368
530330111021-530330085001,530330111021,530330085001,47.60624,-122.32717,530330111021,Outside Villages,Outside Villages,Southeast,"Seward Park, Hillman City",Seward Park,1.0,6938548.509,-122.26401000000001,47.540079999999996
530330111021-530330085002,530330111021,530330085002,47.60559,-122.32225,530330111021,Outside Villages,Outside Villages,Southeast,"Seward Park, Hillman City",Seward Park,1.0,6938548.509,-122.26401000000001,47.540079999999996
530330111021-530330100013,530330111021,530330100013,47.56472,-122.29873,530330111021,Outside Villages,Outside Villages,Southeast,"Seward Park, Hillman City",Seward Park,1.0,6938548.509,-122.26401000000001,47.540079999999996
530330111021-530330103004,530330111021,530330103004,47.55695,-122.28861,530330111021,Outside Villages,Outside Villages,Southeast,"Seward Park, Hillman City",Seward Park,1.0,6938548.509,-122.26401000000001,47.540079999999996
530330111021-530330118006,530330111021,530330118006,47.52565,-122.26783,530330111021,Outside Villages,Outside Villages,Southeast,"Seward Park, Hillman City",Seward Park,1.0,6938548.509,-122.26401000000001,47.540079999999996
530330111022-530330020002,530330111022,530330020002,47.69899,-122.31356000000001,530330111022,Outside Villages,Outside Villages,Southeast,"Seward Park, Hillman City",Seward Park,1.0,3072261.4489999996,-122.27044,47.54367
530330111022-530330020003,530330111022,530330020003,47.69465,-122.31395,530330111022,Outside Villages,Outside Villages,Southeast,"Seward Park, Hillman City",Seward Park,1.0,3072261.4489999996,-122.27044,47.54367
530330111022-530330026004,530330111022,530330026004,47.686040000000006,-122.31471,530330111022,Outside Villages,Outside Villages,Southeast,"Seward Park, Hillman City",Seward Park,1.0,3072261.4489999996,-122.27044,47.54367
530330111022-530330095002,530330111022,530330095002,47.58679,-122.29805,530330111022,Outside Villages,Outside Villages,Southeast,"Seward Park, Hillman City",Seward Park,1.0,3072261.4489999996,-122.27044,47.54367
530330111022-530330102002,530330111022,530330102002,47.55225,-122.25685,530330111022,Outside Villages,Outside Villages,Southeast,"Seward Park, Hillman City",Seward Park,1.0,3072261.4489999996,-122.27044,47.54367
530330111022-530330102004,530330111022,530330102004,47.555659999999996,-122.27252,530330111022,Outside Villages,Outside Villages,Southeast,"Seward Park, Hillman City",Seward Park,1.0,3072261.4489999996,-122.27044,47.54367
530330111022-530330103005,530330111022,530330103005,47.55683,-122.28339,530330111022,Outside Villages,Outside Villages,Southeast,"Seward Park, Hillman City",Seward Park,1.0,3072261.4489999996,-122.27044,47.54367
530330111022-530330110012,530330111022,530330110012,47.54211,-122.28591999999999,530330111022,Outside Villages,Outside Villages,Southeast,"Seward Park, Hillman City",Seward Park,1.0,3072261.4489999996,-122.27044,47.54367
530330111024-530330100013,530330111024,530330100013,47.56472,-122.29873,530330111024,Outside Villages,Outside Villages,Southeast,"Seward Park, Hillman City",Seward Park,1.0,2704894.098,-122.26868,47.536429999999996
530330111024-530330103005,530330111024,530330103005,47.55683,-122.28339,530330111024,Outside Villages,Outside Villages,Southeast,"Seward Park, Hillman City",Seward Park,1.0,2704894.098,-122.26868,47.536429999999996
530330111024-530330118006,530330111024,530330118006,47.52565,-122.26783,530330111024,Outside Villages,Outside Villages,Southeast,"Seward Park, Hillman City",Seward Park,1.0,2704894.098,-122.26868,47.536429999999996
530330112001-530330014003,530330112001,530330014003,47.702870000000004,-122.36431,530330112001,South Park,Residential Urban Village,Greater Duwamish,South Park,South Park,0.558823529,12724028.18,-122.32856000000001,47.5255
530330112001-530330049003,530330112001,530330049003,47.653620000000004,-122.35257,530330112001,South Park,Residential Urban Village,Greater Duwamish,South Park,South Park,0.558823529,12724028.18,-122.32856000000001,47.5255
530330112001-530330058022,530330112001,530330058022,47.6375,-122.37541,530330112001,South Park,Residential Urban Village,Greater Duwamish,South Park,South Park,0.558823529,12724028.18,-122.32856000000001,47.5255
530330112001-530330066002,530330112001,530330066002,47.6374,-122.32593,530330112001,South Park,Residential Urban Village,Greater Duwamish,South Park,South Park,0.558823529,12724028.18,-122.32856000000001,47.5255
530330112001-530330080014,530330112001,530330080014,47.61486,-122.35101,530330112001,South Park,Residential Urban Village,Greater Duwamish,South Park,South Park,0.558823529,12724028.18,-122.32856000000001,47.5255
530330112001-530330081002,530330112001,530330081002,47.60683,-122.3343,530330112001,South Park,Residential Urban Village,Greater Duwamish,South Park,South Park,0.558823529,12724028.18,-122.32856000000001,47.5255
530330112001-530330109001,530330112001,530330109001,47.53675,-122.31171,530330112001,South Park,Residential Urban Village,Greater Duwamish,South Park,South Park,0.558823529,12724028.18,-122.32856000000001,47.5255
530330112001-530330112002,530330112001,530330112002,47.53371,-122.32813,530330112001,South Park,Residential Urban Village,Greater Duwamish,South Park,South Park,0.558823529,12724028.18,-122.32856000000001,47.5255
530330112001-530330112003,530330112001,530330112003,47.524570000000004,-122.31653999999999,530330112001,South Park,Residential Urban Village,Greater Duwamish,South Park,South Park,0.558823529,12724028.18,-122.32856000000001,47.5255
530330112002-530330018003,530330112002,530330018003,47.695409999999995,-122.34656000000001,530330112002,Greater Duwamish,Manufacturing Industrial,Greater Duwamish,South Park,South Park,0.7692307690000001,11539521.61,-122.32813,47.53371
530330112002-530330047002,530330112002,530330047002,47.66363,-122.37167,530330112002,Greater Duwamish,Manufacturing Industrial,Greater Duwamish,South Park,South Park,0.7692307690000001,11539521.61,-122.32813,47.53371
530330112002-530330053023,530330112002,530330053023,47.65576,-122.30146,530330112002,Greater Duwamish,Manufacturing Industrial,Greater Duwamish,South Park,South Park,0.7692307690000001,11539521.61,-122.32813,47.53371
530330112002-530330066001,530330112002,530330066001,47.63046,-122.32711,530330112002,Greater Duwamish,Manufacturing Industrial,Greater Duwamish,South Park,South Park,0.7692307690000001,11539521.61,-122.32813,47.53371
530330112002-530330081001,530330112002,530330081001,47.60532,-122.33811999999999,530330112002,Greater Duwamish,Manufacturing Industrial,Greater Duwamish,South Park,South Park,0.7692307690000001,11539521.61,-122.32813,47.53371
530330112002-530330081002,530330112002,530330081002,47.60683,-122.3343,530330112002,Greater Duwamish,Manufacturing Industrial,Greater Duwamish,South Park,South Park,0.7692307690000001,11539521.61,-122.32813,47.53371
530330112002-530330090002,530330112002,530330090002,47.59875,-122.31177,530330112002,Greater Duwamish,Manufacturing Industrial,Greater Duwamish,South Park,South Park,0.7692307690000001,11539521.61,-122.32813,47.53371
530330112002-530330093002,530330112002,530330093002,47.589459999999995,-122.33533999999999,530330112002,Greater Duwamish,Manufacturing Industrial,Greater Duwamish,South Park,South Park,0.7692307690000001,11539521.61,-122.32813,47.53371
530330112002-530330093003,530330112002,530330093003,47.569559999999996,-122.32926,530330112002,Greater Duwamish,Manufacturing Industrial,Greater Duwamish,South Park,South Park,0.7692307690000001,11539521.61,-122.32813,47.53371
530330112002-530330094002,530330112002,530330094002,47.591409999999996,-122.30775,530330112002,Greater Duwamish,Manufacturing Industrial,Greater Duwamish,South Park,South Park,0.7692307690000001,11539521.61,-122.32813,47.53371
530330112002-530330095002,530330112002,530330095002,47.58679,-122.29805,530330112002,Greater Duwamish,Manufacturing Industrial,Greater Duwamish,South Park,South Park,0.7692307690000001,11539521.61,-122.32813,47.53371
530330112002-530330096005,530330112002,530330096005,47.5906,-122.38803,530330112002,Greater Duwamish,Manufacturing Industrial,Greater Duwamish,South Park,South Park,0.7692307690000001,11539521.61,-122.32813,47.53371
530330112002-530330098004,530330112002,530330098004,47.56596,-122.38536,530330112002,Greater Duwamish,Manufacturing Industrial,Greater Duwamish,South Park,South Park,0.7692307690000001,11539521.61,-122.32813,47.53371
530330112002-530330098005,530330112002,530330098005,47.57246,-122.38682,530330112002,Greater Duwamish,Manufacturing Industrial,Greater Duwamish,South Park,South Park,0.7692307690000001,11539521.61,-122.32813,47.53371
530330112002-530330107021,530330112002,530330107021,47.55089,-122.37296,530330112002,Greater Duwamish,Manufacturing Industrial,Greater Duwamish,South Park,South Park,0.7692307690000001,11539521.61,-122.32813,47.53371
530330112002-530330109002,530330112002,530330109002,47.54909,-122.32864,530330112002,Greater Duwamish,Manufacturing Industrial,Greater Duwamish,South Park,South Park,0.7692307690000001,11539521.61,-122.32813,47.53371
530330112002-530330112001,530330112002,530330112001,47.5255,-122.32856000000001,530330112002,Greater Duwamish,Manufacturing Industrial,Greater Duwamish,South Park,South Park,0.7692307690000001,11539521.61,-122.32813,47.53371
530330112002-530330112002,530330112002,530330112002,47.53371,-122.32813,530330112002,Greater Duwamish,Manufacturing Industrial,Greater Duwamish,South Park,South Park,0.7692307690000001,11539521.61,-122.32813,47.53371
530330112002-530330112003,530330112002,530330112003,47.524570000000004,-122.31653999999999,530330112002,Greater Duwamish,Manufacturing Industrial,Greater Duwamish,South Park,South Park,0.7692307690000001,11539521.61,-122.32813,47.53371
530330112002-530330114021,530330112002,530330114021,47.52299,-122.36405,530330112002,Greater Duwamish,Manufacturing Industrial,Greater Duwamish,South Park,South Park,0.7692307690000001,11539521.61,-122.32813,47.53371
530330112002-530330118006,530330112002,530330118006,47.52565,-122.26783,530330112002,Greater Duwamish,Manufacturing Industrial,Greater Duwamish,South Park,South Park,0.7692307690000001,11539521.61,-122.32813,47.53371
530330112002-530330264005,530330112002,530330264005,47.51616,-122.31928,530330112002,Greater Duwamish,Manufacturing Industrial,Greater Duwamish,South Park,South Park,0.7692307690000001,11539521.61,-122.32813,47.53371
530330112003-530330043011,530330112003,530330043011,47.664559999999994,-122.29786999999999,530330112003,South Park,Residential Urban Village,Greater Duwamish,South Park,South Park,0.6521739129999999,5843530.973999999,-122.31653999999999,47.524570000000004
530330112003-530330075004,530330112003,530330075004,47.614740000000005,-122.31743,530330112003,South Park,Residential Urban Village,Greater Duwamish,South Park,South Park,0.6521739129999999,5843530.973999999,-122.31653999999999,47.524570000000004
530330112003-530330081002,530330112003,530330081002,47.60683,-122.3343,530330112003,South Park,Residential Urban Village,Greater Duwamish,South Park,South Park,0.6521739129999999,5843530.973999999,-122.31653999999999,47.524570000000004
530330112003-530330081003,530330112003,530330081003,47.60889,-122.34101000000001,530330112003,South Park,Residential Urban Village,Greater Duwamish,South Park,South Park,0.6521739129999999,5843530.973999999,-122.31653999999999,47.524570000000004
530330112003-530330093002,530330112003,530330093002,47.589459999999995,-122.33533999999999,530330112003,South Park,Residential Urban Village,Greater Duwamish,South Park,South Park,0.6521739129999999,5843530.973999999,-122.31653999999999,47.524570000000004
530330112003-530330098001,530330112003,530330098001,47.57867,-122.38373999999999,530330112003,South Park,Residential Urban Village,Greater Duwamish,South Park,South Park,0.6521739129999999,5843530.973999999,-122.31653999999999,47.524570000000004
530330112003-530330099002,530330112003,530330099002,47.564440000000005,-122.35887,530330112003,South Park,Residential Urban Village,Greater Duwamish,South Park,South Park,0.6521739129999999,5843530.973999999,-122.31653999999999,47.524570000000004
530330112003-530330109001,530330112003,530330109001,47.53675,-122.31171,530330112003,South Park,Residential Urban Village,Greater Duwamish,South Park,South Park,0.6521739129999999,5843530.973999999,-122.31653999999999,47.524570000000004
530330112003-530330109002,530330112003,530330109002,47.54909,-122.32864,530330112003,South Park,Residential Urban Village,Greater Duwamish,South Park,South Park,0.6521739129999999,5843530.973999999,-122.31653999999999,47.524570000000004
530330112003-530330112001,530330112003,530330112001,47.5255,-122.32856000000001,530330112003,South Park,Residential Urban Village,Greater Duwamish,South Park,South Park,0.6521739129999999,5843530.973999999,-122.31653999999999,47.524570000000004
530330112003-530330112002,530330112003,530330112002,47.53371,-122.32813,530330112003,South Park,Residential Urban Village,Greater Duwamish,South Park,South Park,0.6521739129999999,5843530.973999999,-122.31653999999999,47.524570000000004
530330112003-530330112003,530330112003,530330112003,47.524570000000004,-122.31653999999999,530330112003,South Park,Residential Urban Village,Greater Duwamish,South Park,South Park,0.6521739129999999,5843530.973999999,-122.31653999999999,47.524570000000004
530330112003-530330114021,530330112003,530330114021,47.52299,-122.36405,530330112003,South Park,Residential Urban Village,Greater Duwamish,South Park,South Park,0.6521739129999999,5843530.973999999,-122.31653999999999,47.524570000000004
530330112003-530330116006,530330112003,530330116006,47.53302,-122.39383000000001,530330112003,South Park,Residential Urban Village,Greater Duwamish,South Park,South Park,0.6521739129999999,5843530.973999999,-122.31653999999999,47.524570000000004
530330112003-530330264005,530330112003,530330264005,47.51616,-122.31928,530330112003,South Park,Residential Urban Village,Greater Duwamish,South Park,South Park,0.6521739129999999,5843530.973999999,-122.31653999999999,47.524570000000004
530330113001-530330043011,530330113001,530330043011,47.664559999999994,-122.29786999999999,530330113001,Outside Villages,Outside Villages,Delridge Neighborhoods,"Highland Park, Westwood, White Center, South Delridge",Highland Park,0.84,20023469.64,-122.34087,47.5292
530330113001-530330075003,530330113001,530330075003,47.622679999999995,-122.31832,530330113001,Outside Villages,Outside Villages,Delridge Neighborhoods,"Highland Park, Westwood, White Center, South Delridge",Highland Park,0.84,20023469.64,-122.34087,47.5292
530330113001-530330081002,530330113001,530330081002,47.60683,-122.3343,530330113001,Outside Villages,Outside Villages,Delridge Neighborhoods,"Highland Park, Westwood, White Center, South Delridge",Highland Park,0.84,20023469.64,-122.34087,47.5292
530330113001-530330081003,530330113001,530330081003,47.60889,-122.34101000000001,530330113001,Outside Villages,Outside Villages,Delridge Neighborhoods,"Highland Park, Westwood, White Center, South Delridge",Highland Park,0.84,20023469.64,-122.34087,47.5292
530330113001-530330084003,530330113001,530330084003,47.61499,-122.32708000000001,530330113001,Outside Villages,Outside Villages,Delridge Neighborhoods,"Highland Park, Westwood, White Center, South Delridge",Highland Park,0.84,20023469.64,-122.34087,47.5292
530330113001-530330093003,530330113001,530330093003,47.569559999999996,-122.32926,530330113001,Outside Villages,Outside Villages,Delridge Neighborhoods,"Highland Park, Westwood, White Center, South Delridge",Highland Park,0.84,20023469.64,-122.34087,47.5292
530330113001-530330099004,530330113001,530330099004,47.57685,-122.35977,530330113001,Outside Villages,Outside Villages,Delridge Neighborhoods,"Highland Park, Westwood, White Center, South Delridge",Highland Park,0.84,20023469.64,-122.34087,47.5292
530330113001-530330106003,530330113001,530330106003,47.543079999999996,-122.38558,530330113001,Outside Villages,Outside Villages,Delridge Neighborhoods,"Highland Park, Westwood, White Center, South Delridge",Highland Park,0.84,20023469.64,-122.34087,47.5292
